exposure_ms,mean_ADU,std_ADU
0.1,642.9921653333334,3.496924502512197
0.16841082361039716,638.3633653333333,0.329911901700354
0.28362205509132304,642.9037226666667,0.48500082869301325
0.4776502389200315,650.4945173333334,1.0295718974944006
0.8044147013422548,668.1141546666666,0.7614770359371273
1.3547214237736065,693.9097706666666,0.22023190311631263
2.2814975074036314,742.4435946666666,0.98792469921597
3.842288742869134,824.466464,0.4297989512256335
6.47083011735549,970.0758666666667,0.5707473625188589
10.897578295068,1218.15064,0.5475473935091169
18.352701360311894,1645.851936,0.4997183221936487
30.907935515657822,2379.5749226666667,1.3437039019439057
52.052308762889794,3622.4897706666666,2.029023903368458
87.66172189580963,5729.049264,0.8148398360674516
147.63182783578884,9279.640218666667,2.3620772744945073
248.62797716933557,15266.281434666666,5.971410474466294
418.71642407674824,25325.90109866667,5.92634197236324
705.163778379655,42379.81490666667,21.36632741415127
1187.5721269713715,64842.41470933333,14.408208125392896
2000.0,64865.84832,0.0
