exposure_ms,mean_ADU,std_ADU
0.4999999999999999,995.3825976666667,0.23454639403512392
0.691244082704935,995.2244846666667,0.14437369956779517
0.9556367637491741,995.0507526666667,0.19499749687513407
1.321156516313821,995.1239593333333,0.17784439735216137
1.8264832484579916,1011.2059856666666,0.15175470123489038
2.5250914753125486,1026.5234753333334,0.14536304759531898
3.490909081196948,1026.4132043333334,0.08694440656852204
4.826140491276624,1060.3074203333333,0.19061647302952636
6.672082113795315,1095.4453833333334,0.031125796989391462
9.224074560964894,1129.0907040000002,0.15429870606276344
12.75217391739221,1200.4195710000001,0.1754565632913133
17.629729524043153,1289.1487683333335,0.1201338570160511
24.37289242636664,1395.3222276666665,0.2648070564975534
33.695235336259756,1574.5462586666665,0.32839160323145833
46.58326408307957,1805.6658563333333,0.3849267699439947
64.40081130102021,2110.307273,0.18386033466179508
89.03335946645466,2559.8564189999997,0.315688064148795
123.08756578905638,3176.668670333333,0.3947434614777477
170.16710301247926,4027.569887333333,0.5545280461775837
235.25400605683507,5210.302675666667,1.992721058101894
325.2358792388364,6857.7776183333335,0.3549803949303726
449.634754014365,9142.856045666667,1.2977351776462682
621.6147261818377,12291.955886000002,1.1289374535877086
859.3750023908875,16635.578711,0.705587797367402
1188.0757704544808,22655.66325,9.422490564844997
1642.5006922635348,30959.642006666665,7.427517393796411
2270.737768731856,42434.536498,2.592573844633211
3139.2680920210055,58350.902684,13.577057511553045
4340.000985267863,65534.0,0.0
6000.0,65534.0,0.0
