time_min,reading,relative_std
0.0,8.282859e-08,0.001543217493765036
0.0023921807607014973,8.282973e-08,0.001543217493765036
0.005047257741292318,8.2832e-08,0.001543217493765036
0.00770881175994873,8.282836e-08,0.001543217493765036
0.010122303167978923,8.2822e-08,0.001543217493765036
0.0125069260597229,8.282291e-08,0.001543217493765036
0.015169823169708252,8.282905e-08,0.001543217493765036
0.017826191584269204,8.283496e-08,0.001543217493765036
0.020218010743459067,8.283291e-08,0.001543217493765036
0.022619966665903726,8.282564e-08,0.001543217493765036
0.025020845731099448,8.282268e-08,0.001543217493765036
0.027685836950937907,8.281791e-08,0.001543217493765036
0.030067956447601317,8.280904e-08,0.001543217493765036
0.03246249357859294,8.279835e-08,0.001543217493765036
0.03513467311859131,8.279289e-08,0.001543217493765036
0.03753397464752197,8.279153e-08,0.001543217493765036
0.03992445071538289,8.279858e-08,0.001543217493765036
0.0423257311185201,8.279972e-08,0.001543217493765036
0.04498289426167806,8.280426e-08,0.001543217493765036
0.04738386074701945,8.282063e-08,0.001543217493765036
0.04977627992630005,8.281404e-08,0.001543217493765036
0.05243244171142578,8.281154e-08,0.001543217493765036
0.05509338776270548,8.28079e-08,0.001543217493765036
0.057480915387471514,8.27963e-08,0.001543217493765036
0.059887556234995525,8.279153e-08,0.001543217493765036
0.06256163517634074,8.278789e-08,0.001543217493765036
0.06520427068074544,8.277993e-08,0.001543217493765036
0.06761344671249389,8.278062e-08,0.001543217493765036
0.0699943741162618,8.277516e-08,0.001543217493765036
0.07240024407704672,8.276788e-08,0.001543217493765036
0.07504814465840658,8.276243e-08,0.001543217493765036
0.07771323919296265,8.276152e-08,0.001543217493765036
0.0801133394241333,8.275379e-08,0.001543217493765036
0.08277219931284586,8.275811e-08,0.001543217493765036
0.0854361613591512,8.276129e-08,0.001543217493765036
0.08810388644536336,8.275742e-08,0.001543217493765036
0.09050132830937703,8.276129e-08,0.001543217493765036
0.09288140137990315,8.275606e-08,0.001543217493765036
0.09528516133626302,8.275924e-08,0.001543217493765036
0.09793028831481934,8.275106e-08,0.001543217493765036
0.10033343633015951,8.274151e-08,0.001543217493765036
0.10272998412450154,8.274014e-08,0.001543217493765036
0.10512948036193848,8.27331e-08,0.001543217493765036
0.10778721173604329,8.273673e-08,0.001543217493765036
0.11044312715530395,8.274174e-08,0.001543217493765036
0.11310947736104329,8.273946e-08,0.001543217493765036
0.1155000368754069,8.274378e-08,0.001543217493765036
0.11790524323781332,8.274287e-08,0.001543217493765036
0.12056231498718262,8.274515e-08,0.001543217493765036
0.12321524222691854,8.274151e-08,0.001543217493765036
0.1256137013435364,8.274014e-08,0.001543217493765036
0.128022567431132,8.274014e-08,0.001543217493765036
0.13040977319081623,8.273014e-08,0.001543217493765036
0.13307937383651733,8.272013e-08,0.001543217493765036
0.13546468814214072,8.272332e-08,0.001543217493765036
0.13786600033442178,8.271877e-08,0.001543217493765036
0.14025836785634357,8.272514e-08,0.001543217493765036
0.14292654593785603,8.271604e-08,0.001543217493765036
0.14558096329371134,8.271536e-08,0.001543217493765036
0.1479814052581787,8.272241e-08,0.001543217493765036
0.15064920981725058,8.272218e-08,0.001543217493765036
0.15329703092575073,8.271763e-08,0.001543217493765036
0.15596752564112346,8.271536e-08,0.001543217493765036
0.15836612780888876,8.270649e-08,0.001543217493765036
0.1607527693112691,8.269967e-08,0.001543217493765036
0.1634158452351888,8.270445e-08,0.001543217493765036
0.16581117312113444,8.270172e-08,0.001543217493765036
0.16821138064066568,8.270035e-08,0.001543217493765036
0.1706043561299642,8.269808e-08,0.001543217493765036
0.17325638930002848,8.270104e-08,0.001543217493765036
0.1759169379870097,8.269899e-08,0.001543217493765036
0.1783305565516154,8.269899e-08,0.001543217493765036
0.18097575902938842,8.269035e-08,0.001543217493765036
0.183648677666982,8.268967e-08,0.001543217493765036
0.18629733324050904,8.269694e-08,0.001543217493765036
0.18869461218516032,8.269967e-08,0.001543217493765036
0.19110350211461385,8.269399e-08,0.001543217493765036
0.19376120964686075,8.269603e-08,0.001543217493765036
0.19642651875813802,8.269262e-08,0.001543217493765036
0.19881683985392254,8.268739e-08,0.001543217493765036
0.20121132532755534,8.268489e-08,0.001543217493765036
0.20386579434076946,8.268444e-08,0.001543217493765036
0.20626581112543743,8.269126e-08,0.001543217493765036
0.20865587790807089,8.269194e-08,0.001543217493765036
0.21131369670232136,8.268489e-08,0.001543217493765036
0.21398313840230307,8.268603e-08,0.001543217493765036
0.21637845436731976,8.268194e-08,0.001543217493765036
0.2187778115272522,8.26783e-08,0.001543217493765036
0.22144460678100586,8.267671e-08,0.001543217493765036
0.22409643332163492,8.267602e-08,0.001543217493765036
0.22649046182632446,8.267307e-08,0.001543217493765036
0.22888325055440267,8.267625e-08,0.001543217493765036
0.23750970363616944,8.26717e-08,0.001543217493765036
