time_min,reading,relative_std
0.0,5.774154e-10,0.0032958248513054005
0.0023844122886657717,5.782219e-10,0.0032958248513054005
0.004788891474405924,5.776961e-10,0.0032958248513054005
0.007439327239990234,5.772769e-10,0.0032958248513054005
0.010102152824401855,5.778489e-10,0.0032958248513054005
0.012497417132059733,5.780514e-10,0.0032958248513054005
0.014899933338165283,5.770673e-10,0.0032958248513054005
0.017559484640757243,5.780443e-10,0.0032958248513054005
0.020227670669555664,5.77618e-10,0.0032958248513054005
0.022614049911499023,5.771881e-10,0.0032958248513054005
0.025282386938730875,5.773266e-10,0.0032958248513054005
0.02767495314280192,5.770993e-10,0.0032958248513054005
0.03033594290415446,5.780798e-10,0.0032958248513054005
0.032738725344340004,5.779057e-10,0.0032958248513054005
0.03513651688893636,5.76641e-10,0.0032958248513054005
0.037782176335652666,5.774616e-10,0.0032958248513054005
0.04019372860590617,5.780443e-10,0.0032958248513054005
0.0425835649172465,5.776535e-10,0.0032958248513054005
0.04524318774541219,5.76545e-10,0.0032958248513054005
0.04764332373936971,5.7722e-10,0.0032958248513054005
0.05030604600906372,5.78229e-10,0.0032958248513054005
0.05296042362848918,5.776393e-10,0.0032958248513054005
0.05561398267745972,5.773693e-10,0.0032958248513054005
0.05802927811940511,5.781153e-10,0.0032958248513054005
0.06067495346069336,5.781224e-10,0.0032958248513054005
0.0633432666460673,5.777139e-10,0.0032958248513054005
0.06574284235636393,5.782219e-10,0.0032958248513054005
0.06839513381322225,5.776535e-10,0.0032958248513054005
0.07106354236602783,5.778134e-10,0.0032958248513054005
0.07346134185791016,5.78396e-10,0.0032958248513054005
0.076106858253479,5.774865e-10,0.0032958248513054005
0.07878103653589884,5.771099e-10,0.0032958248513054005
0.08119411468505859,5.783178e-10,0.0032958248513054005
0.08357935349146525,5.772343e-10,0.0032958248513054005
0.08623412052790323,5.767795e-10,0.0032958248513054005
0.08888674179712931,5.776926e-10,0.0032958248513054005
0.09130111535390219,5.776322e-10,0.0032958248513054005
0.09395158290863037,5.77117e-10,0.0032958248513054005
0.09659319321314494,5.773586e-10,0.0032958248513054005
0.09900585412979127,5.775256e-10,0.0032958248513054005
0.1016710599263509,5.776428e-10,0.0032958248513054005
0.10406572024027506,5.772129e-10,0.0032958248513054005
0.1064587394396464,5.769962e-10,0.0032958248513054005
0.10912886063257853,5.777991e-10,0.0032958248513054005
0.11152477264404297,5.779341e-10,0.0032958248513054005
0.11392297347386678,5.768257e-10,0.0032958248513054005
0.11658011674880982,5.780514e-10,0.0032958248513054005
0.11923667192459106,5.780372e-10,0.0032958248513054005
0.12163360913594563,5.761152e-10,0.0032958248513054005
0.124030069510142,5.78634e-10,0.0032958248513054005
0.12670013109842937,5.780585e-10,0.0032958248513054005
0.1290894349416097,5.763106e-10,0.0032958248513054005
0.13148845434188844,5.780478e-10,0.0032958248513054005
0.13414543469746906,5.788934e-10,0.0032958248513054005
0.13680755297342936,5.767937e-10,0.0032958248513054005
0.1392081419626872,5.781686e-10,0.0032958248513054005
0.14158320426940918,5.783889e-10,0.0032958248513054005
0.14426247278849283,5.765735e-10,0.0032958248513054005
0.1466711680094401,5.776322e-10,0.0032958248513054005
0.14932775497436523,5.780869e-10,0.0032958248513054005
0.15197771787643433,5.790781e-10,0.0032958248513054005
0.1543752630551656,5.765664e-10,0.0032958248513054005
0.1567776640256246,5.78364e-10,0.0032958248513054005
0.1594317396481832,5.795933e-10,0.0032958248513054005
0.1620948553085327,5.762715e-10,0.0032958248513054005
0.16450095574061077,5.778809e-10,0.0032958248513054005
0.16714741786321005,5.799379e-10,0.0032958248513054005
0.16954901218414306,5.796821e-10,0.0032958248513054005
0.17194460233052572,5.760548e-10,0.0032958248513054005
0.17460773388544717,5.762502e-10,0.0032958248513054005
0.17701401710510253,5.795755e-10,0.0032958248513054005
0.17966883579889933,5.792415e-10,0.0032958248513054005
0.18231720129648846,5.770282e-10,0.0032958248513054005
0.18471952279408774,5.761613e-10,0.0032958248513054005
0.18738307555516562,5.786696e-10,0.0032958248513054005
0.18978107770284017,5.803926e-10,0.0032958248513054005
0.19217754205067952,5.760015e-10,0.0032958248513054005
0.19484963019688925,5.781118e-10,0.0032958248513054005
0.1974867820739746,5.796288e-10,0.0032958248513054005
0.19989508787790936,5.783711e-10,0.0032958248513054005
0.20255292654037477,5.761187e-10,0.0032958248513054005
0.20521268049875896,5.789467e-10,0.0032958248513054005
0.2076087514559428,5.799627e-10,0.0032958248513054005
0.21026885509490967,5.773835e-10,0.0032958248513054005
0.2129323403040568,5.766836e-10,0.0032958248513054005
0.21532502969106038,5.798668e-10,0.0032958248513054005
0.2177543044090271,5.788117e-10,0.0032958248513054005
0.22037561734517416,5.757563e-10,0.0032958248513054005
0.22303492625554402,5.805845e-10,0.0032958248513054005
0.22544563213984173,5.783996e-10,0.0032958248513054005
0.2281093200047811,5.757563e-10,0.0032958248513054005
0.2307619015375773,5.772769e-10,0.0032958248513054005
0.23316195805867512,5.801795e-10,0.0032958248513054005
0.2358193556467692,5.803003e-10,0.0032958248513054005
0.23823268016179402,5.766339e-10,0.0032958248513054005
0.24087571303049723,5.763319e-10,0.0032958248513054005
0.2435332417488098,5.788756e-10,0.0032958248513054005
