exposure_ms,mean_ADU,std_ADU
0.24999999999999994,157.09236909999998,0.44643268002342035
0.2919496559344129,225.5098344,0.11440788928146288
0.34093840640088846,225.5558994,0.12608654565115665
0.3981474017742662,225.8169503,0.06788211457232497
0.4649559878367101,295.9383229,0.09377903135077786
0.5429749626942905,367.42657660000003,0.19703922253663908
0.6340854141583954,367.53659189999996,0.16767520931159327
0.7404840739862932,439.55448820000004,0.15681656647739678
0.8647362825008429,511.6251020000001,0.16963916442555912
1.0098378406004977,583.3453241,0.24483698585199973
1.179287240451465,654.8096882,0.09281817968351966
1.3771700163905942,798.4658823,0.30059297377484234
1.6082572497936956,870.5617506000001,0.14438783073597258
1.8781206029251791,1015.5345580999999,0.23298331967649455
2.1932666553093534,1232.5505588,0.23233735743343506
2.561293781559949,1376.19254,1.0174785817072296
2.9910753530935112,1660.1973240000002,0.6775008430490858
3.4929736808382175,1876.7065167999997,0.42701034965578694
4.079089857234711,2239.3620604,0.4678516954436072
4.763555521380911,2600.3554942999995,0.6935444716405599
5.562873581966521,3035.1437109999997,0.553510131863222
6.496316113047046,3542.8193951000003,0.6627604471633239
7.586389016181081,4124.180827599999,0.8020682921749998
8.859374652234697,4779.4557234,0.7205554684581115
10.345965526055931,5580.3870862,1.105413160485064
12.082004302565306,6526.839548399999,0.6523462990587526
14.109347996528156,7615.788783000001,0.7537768227189557
16.476877172181176,8916.856432100001,3.1764660878377367
19.241674485167525,10372.0978975,2.00958548072868
22.47040098218653,12118.6642643,1.2293646042605273
26.240903341830627,14146.065469,4.543320190027834
30.64409080822256,16466.781989,5.386591885654776
35.78612707153394,19310.988407899997,2.5127940740938124
41.79098994303806,22490.8700246,10.932992302703049
48.8034605401139,26280.1032023,23.445889660373556
56.99261405237983,30690.213869600004,45.04669965369392
66.5558962535804,35823.87610899999,6.536464333142835
77.72388404655715,41689.6480394,8.522255407064895
90.76584482111427,48727.208983000004,9.377610609199468
105.99622866448253,57083.16802899999,50.02254242674861
123.78224995576416,65315.6750145,3.493145760754106
144.55274114149145,65535.0,0.0
168.80849216253893,65535.0,0.0
197.1343248226412,65535.0,0.0
230.21319321933163,65535.0,0.0
268.84265020778565,65535.0,0.0
313.95407691463504,65535.0,0.0
366.63513893773575,65535.0,0.0
428.15601066535106,65535.0,0.0
500.0,65535.0,0.0
