exposure_ms,mean_ADU,std_ADU
0.01,643.8088959999999,3.797303372908016
0.015082936598539067,639.1480640000001,0.35958747872896424
0.02274949764355492,638.72104,0.596235964242353
0.03431292306063528,638.65192,0.5040667010254669
0.051753964303411094,636.9298933333333,0.5674849300820233
0.07806017623114052,637.5791039999999,0.8994439106440368
0.11773766889650775,635.7674026666667,1.0375760128264793
0.1775829795225813,637.3083306666666,1.2721837097582769
0.2678472821118756,640.5403786666667,0.2736934169825027
0.4039923574184426,646.162864,0.8374171675399522
0.6093391113236704,655.1110026666666,1.1955025449355974
0.9190623183105058,672.0923466666667,0.42871545163147706
1.386215867718369,695.6598720000001,0.7691521012924962
2.0908206044684974,731.3476373333333,0.3563101532740966
3.1535714616117505,786.6419093333334,0.2179732584291573
4.756511841445221,875.6877813333334,0.39304138143914075
7.174216653471857,1007.9695946666667,0.8471805310783711
10.820825492849913,1213.543568,0.3316255309511664
16.320982485251047,1531.2145013333331,1.206825909492447
24.61683440509084,2015.0578240000002,1.542399186721769
37.12941525887203,2751.9725493333335,1.121761958241805
56.002061629039574,3867.3360799999996,1.5644922482371926
84.46755449382813,5555.4257493333325,1.158238123594255
127.40187690640533,8103.233397333333,2.011183642355459
192.159443191419,11944.414645333332,1.0185457125258053
289.8328698466742,17738.733386666663,1.378848426178327
437.1530800070013,26492.64347733333,6.394887688937759
659.355218960169,39688.273888,4.174303011360543
994.5012963492072,59233.204090666666,5.2219115257216995
1500.0,64865.84832,0.0
