time_min,reading,relative_std
0.0,1.988097e-08,0.00119971272004604
0.0026614626248677572,1.989399e-08,0.00119971272004604
0.005314783255259196,1.990743e-08,0.00119971272004604
0.00771324634552002,1.99021e-08,0.00119971272004604
0.010113175710042317,1.989567e-08,0.00119971272004604
0.012769027551015218,1.99065e-08,0.00119971272004604
0.015437233448028564,1.990595e-08,0.00119971272004604
0.017840452988942466,1.990375e-08,0.00119971272004604
0.02048879861831665,1.989872e-08,0.00119971272004604
0.02313963174819946,1.991268e-08,0.00119971272004604
0.0255529522895813,1.990042e-08,0.00119971272004604
0.028207683563232423,1.989758e-08,0.00119971272004604
0.030859756469726562,1.989071e-08,0.00119971272004604
0.033269707361857095,1.990749e-08,0.00119971272004604
0.03591906229654948,1.990588e-08,0.00119971272004604
0.038588289419809976,1.989071e-08,0.00119971272004604
0.04123679796854655,1.990409e-08,0.00119971272004604
0.04363860686620077,1.989612e-08,0.00119971272004604
0.04603582223256429,1.989057e-08,0.00119971272004604
0.048694384098052976,1.990523e-08,0.00119971272004604
0.051104497909545896,1.99038e-08,0.00119971272004604
0.05374001661936442,1.99009e-08,0.00119971272004604
0.05640081961949666,1.989022e-08,0.00119971272004604
0.058799739678700766,1.990517e-08,0.00119971272004604
0.061208311716715494,1.990147e-08,0.00119971272004604
0.06386695305506389,1.989065e-08,0.00119971272004604
0.06626220941543579,1.991225e-08,0.00119971272004604
0.06864803234736125,1.989429e-08,0.00119971272004604
0.07105064392089844,1.98906e-08,0.00119971272004604
0.07370575666427612,1.990859e-08,0.00119971272004604
0.07611136039098104,1.989688e-08,0.00119971272004604
0.07849535147349039,1.98907e-08,0.00119971272004604
0.08116024732589722,1.99072e-08,0.00119971272004604
0.08356450001398723,1.990685e-08,0.00119971272004604
0.08595286210378011,1.989068e-08,0.00119971272004604
0.08861218293507894,1.991895e-08,0.00119971272004604
0.09127045075098673,1.991087e-08,0.00119971272004604
0.09367751677831014,1.990614e-08,0.00119971272004604
0.09633330504099528,1.9903e-08,0.00119971272004604
0.09899982213973998,1.991133e-08,0.00119971272004604
0.10139323472976684,1.989596e-08,0.00119971272004604
0.10378937323888143,1.989052e-08,0.00119971272004604
0.1064546545346578,1.99083e-08,0.00119971272004604
0.10912281274795532,1.989629e-08,0.00119971272004604
0.11150432030359904,1.99061e-08,0.00119971272004604
0.113910178343455,1.989992e-08,0.00119971272004604
0.11656721830368041,1.9898e-08,0.00119971272004604
0.11922187805175781,1.989067e-08,0.00119971272004604
0.12163078387578329,1.990983e-08,0.00119971272004604
0.12428449789683024,1.990492e-08,0.00119971272004604
0.12695419390996296,1.989065e-08,0.00119971272004604
0.12934350570042927,1.990312e-08,0.00119971272004604
0.13174811601638795,1.990038e-08,0.00119971272004604
0.1344040036201477,1.988932e-08,0.00119971272004604
0.13706785440444946,1.990654e-08,0.00119971272004604
0.14064587752024332,1.990566e-08,0.00119971272004604
0.1440484126408895,1.989959e-08,0.00119971272004604
0.14664382537206014,1.990026e-08,0.00119971272004604
0.14904518127441407,1.991516e-08,0.00119971272004604
0.15144397020339967,1.989303e-08,0.00119971272004604
0.15410841703414918,1.98978e-08,0.00119971272004604
0.15650297403335572,1.989067e-08,0.00119971272004604
0.15889934301376343,1.990236e-08,0.00119971272004604
0.1615504304567973,1.98978e-08,0.00119971272004604
0.16421504418055216,1.991438e-08,0.00119971272004604
0.16661973396937052,1.990695e-08,0.00119971272004604
0.16901175181070963,1.99033e-08,0.00119971272004604
0.17167279720306397,1.991723e-08,0.00119971272004604
0.17434390783309936,1.990026e-08,0.00119971272004604
0.17674485047658284,1.990027e-08,0.00119971272004604
0.17913033962249755,1.99075e-08,0.00119971272004604
0.1815179189046224,1.989783e-08,0.00119971272004604
0.18418838580449423,1.989067e-08,0.00119971272004604
0.18658132155736287,1.991302e-08,0.00119971272004604
0.18898059129714967,1.989577e-08,0.00119971272004604
0.19164570569992065,1.98907e-08,0.00119971272004604
0.19430165290832518,1.991964e-08,0.00119971272004604
0.19669857025146484,1.990196e-08,0.00119971272004604
0.1993498682975769,1.990108e-08,0.00119971272004604
0.2020236055056254,1.989064e-08,0.00119971272004604
0.20442111094792684,1.990473e-08,0.00119971272004604
0.20680875380833943,1.990009e-08,0.00119971272004604
0.2094627300898234,1.990878e-08,0.00119971272004604
0.21214628616968792,1.990096e-08,0.00119971272004604
0.2145270546277364,1.99026e-08,0.00119971272004604
0.21693003575007122,1.990777e-08,0.00119971272004604
0.21958043575286865,1.990155e-08,0.00119971272004604
