exposure_ms,mean_ADU,std_ADU
0.049999999999999996,983.0846635,0.12694349999998167
0.09164903554162186,982.7413555,0.018892500000049495
0.16799091431418903,983.07375,0.1668070000000057
0.3079241055330133,982.7718884999999,0.05404249999998001
0.5644189458423441,994.480213,0.13986300000004803
1.0345690405573948,994.4647594999999,0.0299904999999967
1.8963450953661247,1010.8733925,0.040335499999969215
3.4759639808878022,1026.0510749999999,0.11942899999996825
6.3713749285156664,1078.0958045000002,0.07941149999999197
11.678607345450605,1184.388508,0.34986600000002
21.406661993596956,1345.2320995,0.002689500000087719
39.23799851757303,1670.2252335,0.08780750000005355
71.92249441438314,2266.6879535,0.2513864999998532
131.83254493651788,3363.9791644999996,0.5529715000000124
241.64651192858759,5380.802691,0.6646810000002006
442.9333952050411,9082.528052,0.3914580000000569
811.8883695943604,15899.0770695,1.8216865000003963
1488.1757208156594,28374.607623,3.851049000000785
2727.797390584257,51370.3292355,15.208831500000088
5000.000000000001,65534.0,0.0
