exposure_ms,mean_ADU,std_ADU
1000.0,63055.2534,649.6265999999996
1220.2849358728106,64860.286192,0.004079999998793937
1489.0953247181092,64865.84832,0.0
1817.1205928321397,64865.84832,0.0
2217.4048860973307,64865.84832,0.0
2705.865779235338,64865.84832,0.0
3301.927248894627,64865.84832,0.0
4029.2920811740655,64865.84832,0.0
4916.884428888317,64865.84832,0.0
6000.0,64865.84832,0.0
