exposure_ms,mean_ADU,std_ADU
0.24999999999999994,561.619719,1.1131899999999746
0.5674836325768365,637.959872,0.014588000000003376
1.2881506929704083,769.151211,0.09109499999999571
2.924017738212864,1094.0022844999999,0.08186250000005657
6.637328831200574,1854.9337135,0.23686350000002676
15.066301902946677,3549.817145,0.0027359999999134743
34.19951893353393,7447.999351,0.5786579999999049
77.63066894712856,16261.041973,1.7263880000000427
176.2165360539454,36394.671858500005,0.5871694999987085
400.0,65535.0,0.0
