exposure_ms,mean_ADU,std_ADU
0.049999999999999996,640.6067733333334,2.5904486245988294
0.07261117302015412,636.1854026666666,0.11684433155648617
0.10544764894725536,635.64072,0.7072753821664355
0.15313354964555262,635.6939146666667,0.5657717130511749
0.22238413337007185,637.3483786666667,0.26212612222022885
0.32295145570142664,642.5234186666667,0.5177253330517594
0.4689976805409391,649.5882986666667,0.567755887349124
0.6810894345561826,657.6002826666667,0.9404477740953617
0.9890940554951582,674.3296853333333,0.8174229330856022
1.4363855919353001,697.1885120000001,1.344278992185761
2.0859528547934114,731.0716480000001,0.7774015282516828
3.0292696730257793,781.5605226666667,1.1710778865544733
4.399176487055616,855.2670506666667,0.7786367690698391
6.3885873009557885,964.7965546666668,1.6051205737549907
9.277656357281204,1127.27584,0.7900790157412894
13.473230219601579,1367.383696,0.4042120038329515
19.566141012317207,1725.1683626666666,0.5381275513664131
28.414409007641993,2245.6217546666667,1.1148564809102084
41.26407137438641,3003.428778666667,1.4993274117518307
59.92465252163121,4111.908928,0.9758015821917404
87.02398624841567,5722.7728799999995,3.046202897853441
126.37827444774457,8069.24448,0.7610134013221842
183.52949503827426,11464.886981333335,2.526460077455954
266.52583837051327,16437.428954666666,11.445241635391081
387.05507528525976,23718.33427733333,5.691632492000419
562.0904607973356,34187.38481066667,14.231534093142923
816.2809540386716,49324.698016,55.60304863416548
1185.422351735169,64842.27309333333,18.57116277810486
1721.498149676007,64865.84832,0.0
2500.0,64865.84832,0.0
