exposure_ms,mean_ADU,std_ADU
1.0,995.4199736666666,0.18613703976966708
1.349836220820064,995.1342380000001,0.12183214121075911
1.822057823037795,1011.1421613333333,0.08421446349383598
2.4594796459649704,1011.1484036666667,0.10359237842731339
3.319894710493225,1026.2625516666667,0.11770113790542873
4.481314129532696,1043.1531246666666,0.16144137376423265
6.049040128915976,1077.542687,0.0529956604449243
8.165213467204856,1110.8476346666666,0.07960246358131319
11.0217008887609,1164.093636,0.05866790784298373
14.877491074694163,1234.0759713333334,0.1056526447888809
20.082176327549405,1322.3881753333335,0.22419593830740647
27.107648999821457,1447.735762333333,0.1706705294309165
36.590886481235806,1625.930335,0.1602148027305996
49.39170392428731,1840.8377493333335,0.38203261548398815
66.67071096502356,2161.850824333333,0.2896961064015718
89.99454052841422,2576.0583939999997,0.2807715329598959
121.47789048131281,3136.613488333333,0.3832343379362261
163.97525660048893,3914.986720333333,0.5270850428890957
221.33974067760448,4951.054894666667,0.7132263436122175
298.7723990735507,6377.352444,1.7018355586710014
403.2938060507857,8278.381369333334,0.7202505795699247
544.380587039733,10851.294245666666,0.0975570357837008
734.8246342975214,14340.962182000001,1.2305934535033718
991.8929073256518,19042.384374666668,1.4407765078991979
1338.8929734826854,25373.528628,8.575590665664206
1807.2862314084064,33939.85655066667,4.055854168622482
2439.5404165444593,45515.89272,14.606790539458245
3292.980016406178,61083.306904,4.352200230957574
4444.9837005817135,65534.0,0.0
6000.0,65534.0,0.0
