202.07, 0.40405
209.98, 0.41027
214.71, 0.41230
216.13, 0.42880
219.80, 0.44803
223.28, 0.47050
223.67, 0.45253
226.96, 0.49424
227.27, 0.47611
229.38, 0.51254
232.41, 0.53223
233.02, 0.51080
235.69, 0.54777
239.48, 0.56279
245.44, 0.56029
247.86, 0.54563
250.73, 0.53137
254.45, 0.51698
256.75, 0.49973
259.58, 0.48305
262.21, 0.46452
265.88, 0.44572
266.19, 0.46490
270.45, 0.43152
278.00, 0.43308
284.44, 0.44819
288.81, 0.44748
290.50, 0.46534
294.17, 0.48504
297.84, 0.50205
303.00, 0.51985
309.64, 0.52813
318.07, 0.53503
325.86, 0.53384
333.66, 0.53676
341.28, 0.53491
349.43, 0.52920
355.82, 0.52349
363.94, 0.52649
370.19, 0.54206
374.32, 0.56292
377.51, 0.58274
379.58, 0.60023
382.87, 0.61890
383.39, 0.59781
386.72, 0.63711
390.53, 0.65418
394.25, 0.67135
399.20, 0.68849
404.30, 0.70436
410.03, 0.72112
416.20, 0.73845
422.32, 0.75676
429.01, 0.77182
435.90, 0.78815
443.40, 0.80169
450.91, 0.81444
457.96, 0.83042
465.46, 0.84233
473.28, 0.85265
481.34, 0.86315
488.91, 0.87058
496.72, 0.87893
503.98, 0.88785
512.89, 0.89519
519.74, 0.90201
528.26, 0.90441
535.74, 0.90415
543.21, 0.90454
551.77, 0.90794
559.13, 0.91354
566.92, 0.91396
575.37, 0.91032
582.17, 0.90748
590.72, 0.90472
597.58, 0.90552
605.85, 0.90281
613.52, 0.89672
621.09, 0.89387
629.80, 0.89044
636.30, 0.88420
642.45, 0.87395
649.28, 0.86803
654.56, 0.86146
662.71, 0.85419
669.71, 0.84582
676.13, 0.83893
683.03, 0.83192
689.06, 0.82080
696.13, 0.81221
702.94, 0.80139
709.78, 0.79140
712.66, 0.77899
718.61, 0.76797
723.97, 0.75221
730.08, 0.73666
736.30, 0.72234
742.50, 0.70782
749.16, 0.69943
752.90, 0.69087
760.96, 0.68813
767.53, 0.68156
771.26, 0.66914
777.05, 0.65604
781.69, 0.63890
787.45, 0.62541
793.84, 0.61124
798.90, 0.59149
803.21, 0.57416
809.54, 0.55804
815.42, 0.54243
821.78, 0.52886
828.52, 0.51087
835.32, 0.49354
842.10, 0.48279
846.57, 0.46902
852.39, 0.45665
857.53, 0.44033
862.82, 0.42479
869.50, 0.41155
876.71, 0.39792
883.06, 0.38821
887.55, 0.37447
894.32, 0.36056
901.31, 0.34993
904.62, 0.33802
911.13, 0.33116
914.70, 0.31767
920.34, 0.30468
926.56, 0.29013
933.21, 0.27484
939.67, 0.26667
941.72, 0.25382
948.39, 0.24086
955.60, 0.22467
962.59, 0.21604
965.90, 0.20394
972.62, 0.19674
979.22, 0.18698
985.88, 0.18127
988.96, 0.16906
995.63, 0.15820
1002.5, 0.14332
1009.3, 0.12804
1016.2, 0.11921
1021.6, 0.10837
1028.2, 0.10105
1033.6, 0.088415
1040.1, 0.079815
1044.2, 0.068929
1050.7, 0.063977
1055.4, 0.055108
1062.4, 0.049587
1068.9, 0.039974
1075.6, 0.034755
1084.0, 0.026992
1091.1, 0.024559
1099.3, 0.018820
