X Fit Position,Y Fit Position,Full Signal Value
4.014480246763963,-2.4086451333323033,1484265.0
3.517678069042809,-1.9880210585696645,1490629.9999999995
3.167295013926683,-1.3778572626758567,1489213.0
2.943513295697553,-0.7194114374978611,1500042.5000000002
2.7000815619413743,0.038763015834000214,1485004.5000000002
2.4907290551419337,0.7322306438314108,1497258.0000000002
2.4215448878936208,1.507250082292071,1486295.5
2.214458172468241,2.2972515042821584,1489846.0
1.9985554780206982,3.3062874172695977,1494002.5
1.9843439243257421,4.045110075392397,1496429.5
1.7714695847678108,-4.829414059858177,1490793.9999999998
1.8935451296093753,-3.964857571387128,1493593.4999999998
1.730509588586564,-2.8800435153887705,1491710.0000000002
1.7963984596138616,-1.9943196686235787,1501134.0000000002
1.7897412708807714,-1.0216372191003664,1491215.5
2.6780718378409496,-0.8972373878511064,1486582.0000000002
2.740793013232725,-2.025212738864486,1484143.9999999995
2.9703294935998947,-2.4022545208970847,1475521.5
3.7589157743703616,-2.6800270268126525,1497933.5
4.224664579255535,-2.8071835899182496,1491480.0
4.87646121709842,-2.971333609961828,1497496.0
-4.561152375051876,-3.1111674683779356,1487917.5000000002
-4.0482459765103584,-3.2280193214002573,1482081.4999999998
-3.7159032807510783,-3.414262475456944,1476278.4999999998
-3.317212753782961,-3.8538315634280274,1502861.5000000005
-3.0059278321748195,-4.033279418811073,1497383.0
-2.6028260195478126,-4.428674230660814,1489006.5
-2.294372422012252,4.898941510316703,1491943.0
-1.913894040695947,4.3094357462396005,1485134.9999999998
-1.60664851988793,3.610320549347694,1487732.5
-1.4711382998759959,2.969339809842264,1485860.0
-1.2073164797158142,2.189581894296868,1488348.5
-1.1456197967539694,1.3783063363490378,1488707.0000000005
-1.1069233546553647,0.2743818086168126,1490006.0
-0.9453400679241497,-0.7680368663688597,1495868.0000000002
-0.8979603155036031,-1.7129031037572773,1481066.5
-0.08406982830976517,-1.527614901760348,1481271.4999999998
-1.051492059432384,-2.295885385859844,1476906.9999999998
-1.9116317643484493,-2.7172329917976334,1479125.5
-2.548541808986684,-2.8731791966543696,1497918.0000000002
-3.0915594233301924,-2.7635886224106443,1479290.5
-3.510975476461553,-2.6438395352343314,1477589.9999999998
-3.8120922038520177,-2.257474501716885,1468017.0
-4.05278515317665,-1.7863525816291492,1473963.5000000002
-4.427311452726261,-1.2840504998626479,1472106.0000000002
-4.625506686311613,-0.5413613956725349,1486222.5
-4.82235812989936,0.009878096391098268,1484771.0
4.9292976431301305,0.822160188694685,1465626.9999999998
4.779928579318984,1.4819939110294733,1471558.9999999995
4.504111358219536,2.405684580887044,1487092.0
4.401225610471169,3.3042653037066394,1484266.5
4.1429685571152675,4.146502049658789,1497291.5000000002
4.283020640054431,-4.787098954281568,1502352.5000000002
4.358302414438864,-3.902316778894548,1504644.5
4.29562032628569,-2.8986604849046493,1492469.0
4.129944204985989,-1.9168495524690599,1493912.5
4.13560925218496,-1.0398526627339066,1479444.5
-4.985817983003997,-0.7987768968725106,1486056.4999999998
-4.916207004084061,-1.6493314728723085,1502345.4999999998
-4.57793058351287,-2.342443737278632,1491825.5
-4.093999372588151,-2.596551618623728,1498135.0000000002
-3.631326911348154,-2.635208159122584,1492744.5000000002
-3.2993012201540672,-2.724569254874325,1493558.5000000002
-2.879461324887256,-2.953340820842687,1494009.0
-2.342339693271107,-3.1847351735063434,1489507.5
-1.8907744232646273,-3.2871742271734483,1489832.5
-1.4733327471245339,-3.6161253444562647,1490311.9999999998
-1.1904209618430173,-3.847589104209046,1487479.0000000002
-0.6674838912895709,-4.339613440117649,1492474.0000000002
-0.4052373433167489,-4.832321881533979,1482814.0
-0.09161419396297887,4.383691575996682,1494924.9999999998
0.3421608596723935,3.7349514632177794,1477965.5
0.6241670779145458,3.0959676378332723,1488426.5
0.6765517436249979,2.219171698062219,1487558.0
0.7862466611052632,1.4038624821551338,1482769.5000000002
1.0123583314049789,0.3702822306260245,1492182.5
1.072332053612115,-0.6401679811702721,1481724.0000000002
1.11553564843204,-1.4351106478237519,1480784.4999999998
2.031778740380261,-1.4169279553465408,1494114.0
1.1000366933655314,-2.1273797346576373,1497965.5
0.18168548577021326,-2.622348282985616,1482517.4999999998
-0.5911691053722556,-2.7788675735534873,1488947.0000000002
-1.2343172483344311,-2.6993934820771237,1482335.0000000002
-1.300731528595076,-2.817460744815854,1475047.9999999998
-2.1008238262550094,-2.2798784327836508,1486716.4999999998
-2.3745407721304623,-1.8970942332459728,1489327.9999999998
-2.7033439433815687,-1.280178594048671,1492003.4999999998
-2.91554039678962,-0.7068794753253727,1488048.0000000002
-3.1632510894479005,0.08888109017595625,1485276.5000000005
-3.3482077827022216,0.8241978273325223,1488556.5
-3.417282766753882,1.6437230814486625,1491745.5000000002
-3.500967653304432,2.5292077293978465,1492928.5
-3.5337675198818097,3.3859958669331114,1486921.5000000002
-3.75818046315171,4.290617591920078,1490855.5
-3.6727159149957345,-4.633573025955062,1493375.5
-3.777395755951858,-3.867794787718264,1501924.5000000002
-3.848679115335578,-2.7831325504951643,1492438.0
-3.7850035525132775,-1.9377588488726971,1501659.9999999998
-3.944467348177536,-0.8456360375364191,1482959.0
-3.2808328248515473,-0.6957119128477807,1493891.5000000002
-3.075454828107951,-1.762893314164966,1489915.0000000002
-2.951058516971745,-2.198865054960226,1484806.0000000002
-2.341402601571687,-2.423777742402198,1488772.9999999998
-1.9013673411089194,-2.5407856803022177,1487927.4999999998
-1.444453760822686,-2.785353061087168,1495479.0
-0.9554578555746396,-2.7561996303610137,1498206.0000000002
-0.3837929404525653,-2.9775038680039856,1493968.5
-0.006674944722497855,-3.1503171556830267,1499044.0000000002
0.5647271667923981,-3.362576562875539,1487452.5
0.8605108350985269,-3.5826301653479575,1490977.5000000005
1.1587709802302015,-4.15314852060698,1502914.5
1.6124392440250368,-4.557369751748297,1488956.5
1.9741995420270797,4.640654696605786,1488108.9999999998
2.21727945301323,4.032628472850419,1493362.0
2.4737750172833017,3.2669531865035317,1499859.0000000002
2.6674957902338647,2.6292075004689863,1490016.4999999995
2.8371589987843393,1.6476776825073358,1497443.0
2.8939704208154993,0.7552664852801527,1488103.5
2.922888788377165,-0.22148216908732365,1488593.4999999998
2.9714406386287884,-1.1434131719829033,1491032.5
4.042949260648392,-0.8648549765237057,1481521.4999999998
3.0656988028408527,-1.5395610704878848,1491891.0
2.0673388066045817,-2.0909312962262128,1490183.0
1.2903462563585322,-2.306255241060615,1493547.0000000002
0.7276652141141327,-2.2137354824379685,1489526.5000000002
0.2513218412875595,-2.1046221116040975,1490371.0
-0.10587643021432669,-1.7501229077595148,1477093.5000000002
-0.4877663869980431,-1.2603642471265175,1480103.4999999998
-0.7104138471466825,-0.622499223358286,1482013.4999999998
-0.9773605306292943,0.015218040049624904,1488824.9999999998
-1.3071949622798762,0.5795216953993432,1490082.5000000002
-1.3959282398636041,1.379281320241681,1481713.5
-1.6211834075317633,2.0970695880260948,1484557.0000000002
-1.7166398957066065,2.9334519554426564,1485571.4999999998
-1.8107330315131343,3.8402183319862004,1491151.0000000005
-1.895474086972726,4.7342957607673775,1480002.0
-1.905745126310272,-4.257168967273177,1490471.5000000002
-2.0262993089697723,-3.463962502746991,1480366.0
-1.921490189635815,-2.3079424424541095,1488379.0
-1.9866192594090926,-1.5261942037168907,1477109.4999999998
-1.9230129051368827,-0.5466183233442123,1492190.9999999998
-1.1495998210773806,-0.4523841460918909,1490660.0
-0.9976637257512166,-1.1114543007768418,1502674.0
-0.8477720185219084,-1.8298215522556127,1488689.5
-0.2677761890270425,-2.0798797910401134,1490780.0
0.14057125639299173,-2.285487800155952,1503968.0000000005
0.6278794512606289,-2.3884720060497244,1486727.0000000005
1.1233393445539974,-2.3564519204838774,1489751.0000000005
1.6122830647952568,-2.5789195142128385,1480097.9999999998
2.123669642741799,-2.86556633482574,1489916.0
2.5348516148877565,-3.1875460716887005,1489521.0000000005
2.9596591618833656,-3.435394012914692,1489808.5
3.4134379675938042,-3.7841163318916315,1486130.0
3.7476375739815992,-4.402850239990137,1492467.0
4.182492220017675,4.962492499740829,1493230.5
4.502997928045218,4.2615993294309185,1502489.9999999998
4.832386057629083,3.4909941710599313,1492976.0
-4.991084196111544,2.730953425721747,1498274.0000000002
-4.809913401775372,1.8941945676975536,1479389.5
-4.666386398839428,0.8854473765736159,1488944.5
-4.520017764790438,-0.249388797533161,1487980.5
-4.559580954506508,-0.983466099184831,1480642.5
-3.82617537811317,-1.0577284256446262,1484152.4999999998
-4.584928479975154,-1.552554204354859,1487229.5000000002
4.445050589671133,-2.0939004367237857,1487405.0000000002
3.6097211896551684,-2.2289850381925014,1481004.0
2.9397160513913434,-2.1354156354073517,1470419.0
2.4882786756123565,-2.130758101247583,1481434.0
2.014155468740242,-1.7643069494672226,1475993.0000000005
1.6113146590385696,-1.4141024597322804,1474408.5000000002
1.3374448840964348,-0.6812203740526535,1475013.0000000002
1.096104109967797,-0.09478024617195047,1473082.0
0.9053597418625259,0.5733126941894362,1469974.0000000002
0.7030205953665636,1.4005270359125,1486340.5
0.5637078348946822,2.118158678531241,1497392.5
0.35514473878562214,2.8661975967065167,1494858.0
0.2525498837255036,3.7720107656284263,1492853.0000000002
0.20533137520944322,4.6304585132543785,1474280.4999999995
0.11908457819547635,-4.312858474753707,1499709.9999999998
0.05667460102147359,-3.406185876445136,1491938.0
0.025667741559232127,-2.401255897193497,1484964.0000000002
-0.012941654690514781,-1.4215805026674033,1497959.0
-0.001964079596721291,-0.40134704296958645,1496914.0
0.6163487126421607,-0.37687629278465806,1492942.0000000002
0.9354152146466532,-1.263453738525353,1489131.9999999998
1.0399484272801907,-1.7700885056026294,1481921.0
1.5705937277098592,-2.04201510064145,1492261.0000000005
2.1963161857858893,-2.20410380914446,1500412.4999999998
2.715743699405735,-2.3924217037430573,1494088.9999999995
3.177127218175162,-2.4054115875060056,1487057.0
3.7356960960546104,-2.6674688527609014,1481226.5000000002
4.278393314548552,-2.897025877424273,1501311.9999999998
4.945544242272248,-3.068737179378971,1487969.5
-4.680255327680793,-3.485208910325497,1489932.4999999998
-4.014202112901977,-3.9223705297521683,1494556.5
-3.889872778730954,-4.442579218024889,1498584.5000000002
-3.567401896563087,4.806458213077782,1485865.9999999998
-3.3440688980796907,4.084133934302603,1488968.0
-3.051296912486343,3.3319548915935115,1491105.0
-2.930779674072994,2.683282435608234,1497096.0
-2.856339853623524,1.5822464561164828,1493718.0
-2.697825575960593,0.6176477570234518,1490866.5000000002
-2.641948859757779,-0.36739811386567567,1478819.9999999998
-2.5737649717506095,-1.3586472834258068,1488798.0000000002
-1.9299116663193772,-1.1666616849909595,1475204.0000000002
-2.6804895934363238,-1.8359860128746064,1473660.0
-3.4906224534233843,-2.1943124338765685,1480880.0
-4.115392668009328,-2.4689931248124353,1477071.9999999998
-4.796335973463535,-2.4857513002445053,1482178.0
4.781457284896202,-2.1335829851733834,1479239.0000000002
4.309126212374359,-1.855800773202212,1480170.5
3.905468385422033,-1.5570826643120483,1485673.5
3.6293522013807156,-0.906818895491881,1480555.5
3.457965901306821,-0.18586060764164358,1478853.0
3.145094618342341,0.5519286605765927,1485377.5
2.793446483689692,1.2767224894951745,1482636.5
2.662944965844609,1.9467799217080461,1487634.0
2.5357382918208593,2.8085548200534483,1499877.5000000002
2.378237015580247,3.698958584206782,1489594.4999999998
2.3363532972601675,4.66904033736256,1503706.0
2.2002782205837867,-4.258482387416755,1495710.5
2.1681374201267722,-3.516810157236012,1489231.0000000005
2.2161688986628114,-2.5182270500686954,1492449.9999999998
2.2233870351950813,-1.3552170599763436,1495487.0
2.232330505894584,-0.5162334767818422,1497417.5
2.8820967003115427,-0.399619940804552,1492607.0000000002
3.0674220330061175,-1.3885770666938413,1492273.9999999995
3.4263317323320486,-1.7227686353453642,1494713.5000000002
3.9370129918514785,-2.1414105417668594,1498205.0
4.478348511624066,-2.1473646446876415,1498384.5
-4.974562034556165,-2.4232840249456267,1490781.4999999998
-4.409601461773747,-2.4939546932900214,1491408.0
-3.929350255552908,-2.6644536481297543,1492286.0
-3.554608931285177,-2.9212020085467394,1494876.4999999998
-3.19217429552749,-3.2686580536448773,1480341.5000000002
-2.6458191470819514,-3.467381161954961,1488705.0000000005
-2.376655216639456,-3.9681696407604328,1506477.4999999998
-2.044662013355918,-4.531215881531487,1493702.5000000005
-1.705975260314716,4.87569039154387,1491554.5
-1.407228943327663,4.258650929212404,1495931.5
-1.1211280825641978,3.494588038736861,1500317.9999999998
-0.9838027864745591,2.692946998323258,1495446.5000000005
-0.8040316786302348,1.7656207487867093,1499724.4999999998
-0.7549807988048585,0.7592068244936634,1490584.0
-0.6166195837004373,-0.2530133198012763,1488020.0
-0.6436177502615692,-1.1222393395141417,1492955.9999999998
0.22628535845754527,-1.0301258431756466,1502729.5
-0.659582346954668,-1.8228476541169947,1498393.4999999998
-1.4921042744735402,-2.2999300013924895,1495767.9999999998
-2.210792725910995,-2.4400764709039713,1489662.0
-2.6917515679742543,-2.444986738166115,1493099.0
-3.1118098347928225,-2.1483769253077334,1498738.5
-3.396280636940041,-1.9076974935168423,1499265.5000000002
-3.721581310600506,-1.5325152265963027,1502744.5
-4.018178955743146,-0.8191401296271827,1490478.5000000002
-4.310545819096507,-0.06567805139438221,1478382.0
-4.536033220678064,0.5711576288565823,1499530.4999999998
-4.692894245498973,1.3196410221491028,1483523.5
-4.8662413453298825,1.9613202059167456,1496179.5000000002
-4.906901695912254,2.8776426872019556,1494732.0
4.878239212839386,3.809062129841152,1500663.0
4.766102996584571,4.686522851915296,1495605.0
4.577865335979254,-4.26410824537049,1501402.5
4.605188975622863,-3.5070288017241147,1494937.5
4.574196794183472,-2.3600421673059735,1484022.5
4.409546031103044,-1.5960195443271274,1497757.5000000002
4.525433341007368,-0.48972038743560375,1500290.5000000002
-4.78678425079293,-0.4137188732408603,1491693.4999999998
-4.712631669348557,-1.2266254491625261,1498753.5
-4.4080504015581745,-1.6435356003129975,1496485.0
-3.987703992118341,-2.021841627224603,1490169.4999999995
-3.6097532057221393,-2.181877093844644,1490205.5000000005
-3.129568791738624,-2.3432602086355203,1491670.9999999998
-2.731996268198831,-2.4106815767826184,1490841.5
-2.326725637352176,-2.597270640109599,1495359.0000000002
-1.828286897589706,-2.7601561945982844,1499155.0
-1.3897102110919768,-3.1054492747569995,1490857.0000000002
-0.9164310813663867,-3.5078990842188595,1493343.5
-0.5228435953718957,-3.8251014574341724,1502745.5000000002
-0.11892862594720555,-4.175940939131664,1505062.5000000002
0.3285955533203122,-4.982638767799639,1496142.4999999998
0.5383026622867959,4.2526411875285675,1479842.0000000002
0.8064581419163019,3.4006797658581966,1494363.5
0.948687851399832,2.7451290515510784,1507238.0
1.0687833192556973,1.756701337212636,1498362.5000000002
1.2593326313933062,0.7108201117396362,1483553.5
1.3520649497072945,-0.25448174159873105,1499818.9999999995
1.2905610376333243,-1.2366959260106825,1490558.0
2.125981988367087,-0.9739713637062941,1504976.0
1.2289353632632682,-1.6321994701399944,1515417.0000000002
0.3493803834572695,-2.0813987825203384,1501650.5
-0.38595860902201906,-2.3967566384771644,1497210.5
-1.0316446806412038,-2.2380174625536853,1500149.0000000002
-1.3323020968420352,-1.9866642161454173,1507772.0
-1.7349987572541536,-1.65998813038998,1505703.9999999998
-2.1056012834418247,-1.3234151022411211,1494004.5
-2.520076567113474,-0.6026759014029892,1492564.0
-2.6359764329291657,0.1078653820657216,1508296.9999999998
-2.8706880993433437,0.9770830014469745,1507221.5
-3.0648375858709365,1.6921882448715309,1490641.5
-3.3127849165099477,2.5352339939259494,1500127.5
-3.314574858587296,3.4119461873038404,1502701.0000000002
-3.42728354036959,4.371676122424688,1496069.9999999998
-3.5658402428412117,-4.841357913380211,1495223.5
-3.6757723277827914,-3.836609902178534,1501445.0
-3.7138147361614493,-3.0526273917558733,1504642.4999999998
-3.718222357668317,-2.0568537718270896,1492694.0000000002
-3.7312321398767168,-0.9200828314238585,1513359.4999999998
-3.7236950907373156,-0.10776082447250701,1500990.9999999995
-3.2500061209358044,0.15693837237021668,1497254.0
-3.2173153717122815,-0.6838351567838608,1492241.0000000002
-2.8997309755970946,-1.4285576697639257,1497693.5000000002
-2.335115071988483,-1.5986090665742658,1494358.5
-1.9449382260867054,-1.7231574345716183,1488357.5000000002
-1.4643403833829183,-1.914206427973486,1498917.5000000002
-1.0323895663625038,-1.9221730844980378,1500755.0000000002
-0.4249849004625794,-2.176090010130114,1494412.4999999998
0.014816961814734242,-2.400451538466335,1493580.5000000002
0.5171734752305035,-2.62869330704385,1496099.5
1.017553581102426,-2.881588576378018,1498233.4999999998
1.369838933056755,-3.3781629654581025,1494897.9999999995
1.622555365215419,-3.9493722848590984,1489506.5
2.08856636015879,-4.541740790660516,1499165.0000000002
2.2652158290764035,4.80408237124319,1476416.5
2.5517800156038106,3.8168636167435643,1493734.9999999998
2.6951419112062425,3.169619674959119,1501258.5
2.944414185237445,2.212734795508755,1507147.0
3.1304748304513197,1.208504754731372,1486449.4999999998
3.2216528481926865,0.14330955698209635,1492631.9999999998
3.2561279823971923,-0.8185394275016122,1482565.5000000002
4.3111098978633855,-0.7014930748727011,1510725.0
3.2780528646283713,-1.4334430623996042,1501348.5
2.4113448196208154,-1.7710839579255122,1496818.4999999998
1.6997003518607556,-2.062619700472048,1494204.0
1.1139226808399094,-1.9738609639414229,1498363.0000000002
0.6333422802129363,-1.8275633828186244,1490370.5
0.09808820483250713,-1.4478892845971814,1492221.5000000005
-0.09819707296962576,-0.8973907721459895,1494096.5000000002
-0.45509260948026764,-0.3195443220876548,1495802.5000000002
-0.6881166402323124,0.2491949557234996,1493835.9999999998
-0.9761534598756327,1.095319867227893,1481354.9999999998
-1.1926979898323786,1.8249389668643623,1484786.5
-1.3245402065355272,2.5671776859875983,1494137.0000000002
-1.4567907171447558,3.5356830184878696,1482017.0
-1.6139833929690006,4.2619252334534785,1491953.5
-1.7624790491779052,-4.818905487710801,1486131.4999999998
-1.8443567383101112,-3.9119944030733933,1502912.0
-1.8926590225277273,-3.0294964638685506,1488344.0
-1.9078744214218624,-3.0009232772380834,1500040.5000000002
-1.9648903273725793,-1.1628890911304524,1490030.5000000002
-1.9394494859142775,-0.06586486281122461,1504673.5000000002
