X Fit Position,Y Fit Position,Full Signal Value
-0.48937362316863187,2.233669690458804,1185076.0
-0.7089384115815811,3.016911186626139,1183998.0
-0.7181359017131683,3.7534600036619636,1178826.4999999998
-0.8485222080212118,4.970907065918677,1176992.9999999998
-0.9493673514617917,-3.916463751007093,1171105.4999999998
-1.0101034226703476,-2.9288700418521785,1186740.5
-1.1016401397887243,-1.9963572653932182,1203297.5
-0.9280588911285825,-1.1549646738255603,1191213.0
-0.8340268346892543,-0.28686817266518005,1196585.5000000002
-0.9053171567112273,1.062043707634075,1200316.4999999998
-0.10202699745295973,0.9966543214920165,1185846.0
-0.006675307078030102,0.16129008248435994,1197569.4999999998
0.5298666717604839,0.07674029033733376,1188754.0000000002
1.0619338927598498,0.017333343910497234,1183439.9999999998
1.6701965347938952,-0.009090445431141347,1172058.5
2.177688706021783,-0.09733134894450046,1170867.5000000002
2.796287745023456,-0.20228972289713099,1179769.5000000002
3.295797687825477,-0.622063844660925,1180489.5
3.9912995334135815,-0.7215523496208398,1171717.4999999998
4.5233269516428365,-1.2533358493393187,1197068.5
-4.797292272452438,-1.569244517566304,1192102.5
-4.298551237959565,-2.1193590561636277,1176024.5
-4.012435983749487,-2.6414305726318688,1177842.5
-3.9176496429702112,-3.1479979801084923,1180726.0000000002
-3.6179013757026723,-3.9533123610341825,1183198.5000000002
-3.548364259389327,4.9250929879802285,1178388.0000000002
-3.431585583138581,3.8226846250372404,1164834.0
-3.515806058598532,2.680855239854143,1183803.0
-3.4589339302342204,1.9390463405664526,1198450.5000000002
-3.329983734602564,1.0617666250667135,1172860.5
-3.3650652203411724,-0.4967248359868215,1189412.5000000002
-2.582149051849303,-0.5218647973707213,1176642.5000000002
-3.244665611002393,-0.9477443200718128,1186703.0000000005
-3.9391116873006915,-1.2324231604397617,1172404.5
-4.416088950945447,-1.1500493577370996,1194360.0
4.472782677156051,-1.1504091268328764,1179706.0
3.774358920076182,-0.8994306322579071,1191169.5
3.2592490997260803,-0.5383116690027023,1182712.0
2.8416509392845946,-0.0783725532151891,1178307.9999999998
2.3454754679337775,0.4354930898637832,1170304.0
2.1253944154236137,0.8168696938332687,1171967.0
1.8957989982777335,1.5911852991043318,1175087.4999999998
1.5796242728737475,2.2801995506847916,1174746.5
1.2819861096481233,3.202354090955044,1170367.5
1.2012382163182345,4.122364409125101,1174307.5
1.1510954751651248,-4.627521062077253,1187793.5000000002
1.1366348946336657,-3.660394231422739,1185645.0
0.9166761174214422,-2.603141112259184,1176293.0
0.9835517327884702,-1.6127420493771893,1181930.5000000005
1.067302531542822,-0.7368078796246635,1184935.5
1.2693688188812757,0.101867614737845,1188742.5
1.0935504795025608,0.9915368975321215,1173769.5
2.083410143235014,0.9892807799944237,1183688.0000000002
2.398085032978159,0.21994689347378582,1183365.0
3.048077634826303,0.14781976176609035,1185607.5000000005
3.7030612332216606,0.2092665633513846,1161326.9999999998
4.7963986276376325,0.03631248791867492,1179728.4999999998
-4.5515035786362645,-0.01966617455405384,1174181.0000000002
-3.9983328577100963,-0.28714889727224246,1165347.9999999998
-3.7065319914804284,-0.6055942523323843,1182068.9999999995
-3.53435647864357,-1.027370783856476,1195447.0
-3.376529363309988,-1.3677961068790623,1172323.4999999998
-3.1183736735686196,-1.7785738189913225,1182084.5000000002
-2.7537792500429426,-2.22245620643589,1186140.0000000002
-2.6101218171858065,-2.7324054986858215,1168847.0
-2.4989766342645225,-3.2753981265606313,1181940.0
-2.2496734574111166,-3.960619512475212,1188028.9999999995
-2.152925917315045,-4.903722348503425,1178906.9999999998
-2.037684485390976,3.972429794805823,1174336.4999999998
-2.039807580222668,2.9535376727621276,1181098.5
-2.023587521468748,2.1769515098499426,1177314.0
-1.9907326778108292,1.3207446963781777,1185613.5000000002
-1.8527428856313755,-0.4047152445618174,1182456.5
-1.034671543086798,-0.21022986731480842,1192156.4999999998
-1.5754208561605587,-0.614590580419847,1182049.0
-2.491368038698205,-0.990928662236783,1190319.0000000002
-2.620395724130411,-1.1151572758653927,1181600.0000000002
-3.3689052622573534,-1.0238363066537204,1193273.5000000002
-3.691996082204767,-0.7281510318121853,1189771.0000000005
-3.9264323604832008,-0.24083985251943218,1172229.5
-4.156142015442086,0.4303978268633202,1197356.0000000002
-4.4909622550468775,0.987964265525747,1188948.0000000002
-4.843888940512429,1.5584464792986985,1186062.0
4.837405465909352,2.101175087355358,1174559.9999999998
4.346555771202922,2.768784272713596,1187365.0
4.024323153908043,3.798754885837816,1167944.0000000002
3.8914140654952867,-4.958941577993308,1197075.4999999998
3.888706086007261,-3.886195536862278,1189501.5000000002
3.5980771206731355,-3.021924215747962,1172940.0
3.532028892593253,-2.069713136465321,1199700.5000000007
3.720974675678832,-1.1564866759282921,1174119.5000000005
3.603647773221166,-0.31347197311516695,1192118.5
3.7612576047081703,0.5435391846964599,1182298.5000000002
3.5428705221900536,1.4878786284987022,1179284.0000000002
-4.885965802690624,1.1721225876001817,1183441.5000000002
-4.489593767679825,0.8674077191542828,1176762.0000000002
-3.974674846491393,0.7669575749886981,1178309.0
-3.6092682627458217,0.9977430886294592,1182878.4999999998
-3.297509289454883,0.9833517063555242,1180105.5000000002
-2.9817159257254033,1.0581764268087035,1169266.0000000005
-2.662163052316693,0.9167626851283472,1189631.9999999998
-2.3005932792342776,-0.4126711114859738,1200224.4999999993
-2.01675917435324,-0.5769832963488852,1190578.0000000002
-1.643096041144041,-0.8349809843758216,1190031.0
-1.445744316684614,-1.1971154656346705,1175170.0
-1.1047396207282212,-1.6244688732444423,1182427.4999999998
-0.9982472361278916,-2.047938375229119,1174694.0000000005
-0.9041044306196788,-2.6044261946260328,1177358.0
-0.7503799025015567,-3.256184773091668,1167816.0000000002
-0.3662907069046817,-4.062452890444668,1175825.0
-0.30899517970890855,4.5733958683428355,1166397.9999999998
-0.25853671301995007,3.395543121203204,1180778.0000000002
-0.1667869572096059,2.346727462463001,1165192.5000000002
-0.11550534486760355,1.3313482185085412,1178530.9999999998
-0.0798474950859962,0.5180936441771955,1176078.9999999998
1.147550398949022,0.24388349048015456,1163942.5
0.24489758851473198,0.003905363307552534,1172978.4999999998
-0.7943491914866918,-0.7691868574156935,1190551.0
-1.3194600998864736,-0.974758377336169,1178085.5000000002
-1.774252787343169,-0.9532099966597585,1196535.9999999995
-2.131463766526416,-0.8776757616603703,1177910.5
-2.331714449917186,-0.6247925264980658,1196991.5000000002
-2.5989765896559724,0.7338553748516574,1184804.9999999998
-2.867732140514665,1.2994871977270073,1177499.0000000002
-2.9619816454985326,1.7305441460178272,1191715.4999999998
-3.0918640052394863,2.3002407755954657,1194687.4999999995
-3.1943952858574143,2.991449519534246,1182778.0
-3.259377582708627,3.978872806151017,1172176.0
-3.378140237794458,4.967601455700645,1173527.0
-3.4425786678739456,-3.9862549104998912,1188538.5
-3.5406387521659433,-3.1138734274472846,1191156.0
-3.62011147823754,-2.280948603108861,1191957.5000000002
-3.5856293540768647,-1.4570628388319662,1205543.5
-3.4998104340326996,-0.5608478941469919,1182358.4999999998
-3.6043901183122884,1.0416088297026072,1190082.4999999998
-3.629496039661131,1.7518971813724704,1193463.0
-2.9001041911405423,1.8132744437168036,1168787.4999999998
-2.8006158711289864,1.2137023990481488,1175041.0
-2.5015263027556145,1.1663682328610392,1183421.4999999998
-2.133540343053575,1.2032288507409916,1195068.5
-1.6387562943892142,1.0965805888860025,1190200.9999999998
-1.2134152225422667,0.9359799804203206,1183680.5
-0.9102618464783596,0.6739914217899212,1179733.5
0.005911126976503311,1.304821184413285,1176727.4999999998
0.41820698197589934,0.947220112795808,1189429.0
0.9496586961192754,0.6244779468618766,1185707.0
1.35450343961935,0.1974118882984932,1180167.5
1.72252046090982,-0.12061885559502272,1176546.4999999998
2.1043710533045434,-0.6756611944057234,1166715.0000000005
2.3099881323390115,-1.3295067586215126,1178668.0
2.527799027707349,-2.0714604104937706,1161905.9999999995
2.6997736561837904,-2.9170587743451115,1158475.5000000002
2.7744004913590636,-3.7500343013787507,1170619.0000000002
2.7157220329309517,-4.9486526494778005,1164839.5
2.9984106706990055,3.6216052729459136,1172722.5
3.061548898290205,2.305857140345413,1157426.5000000002
3.169635531067243,1.5002052476077665,1170723.9999999998
4.988143770852886,1.4001035165052222,1148904.5
3.4311262875573156,0.9075589448011101,1168689.0
2.164001630064032,0.4284073006465583,1177313.4999999998
1.397866319486596,0.2674801996504961,1179997.0000000002
0.6783100470862635,0.46041641121815857,1167553.9999999998
0.1917527567273858,0.5980303615484495,1197201.0000000002
-0.15032766589579083,1.0148008396022412,1175221.4999999998
-0.5178469114864548,1.5876317947636842,1172960.9999999998
-0.8146750463733454,2.200370702812542,1186498.5
-1.0374534952188341,2.806196316900067,1177594.9999999998
-1.07315236958339,3.592085337401052,1178621.5000000005
-1.247237831826613,4.310138860401196,1181589.5000000002
-1.3104797873056029,-4.556865496065043,1166774.5000000002
-1.4499832770274423,-3.6254415452634525,1172448.4999999998
-1.607111829636505,-3.002813925258927,1181028.5
-1.6693570963248305,-2.2719187067447244,1178199.5000000002
-1.5593547332179192,-1.4069913841273873,1187134.5
-1.4703355714037691,-0.3949179307767814,1213811.5000000002
-1.5710819990595226,1.2086125537283188,1184438.5000000002
-1.7246659659709351,2.002447264124374,1182672.5000000002
-1.7751594779210045,3.0559899907803256,1166078.9999999998
-0.8710418440120016,2.9362528485003914,1186782.5
-0.6527825118683594,2.02396572031617,1178508.0000000002
-0.3229787520616334,1.8019923563036855,1178430.0000000005
0.2838188396150443,1.8634811624028913,1179277.5
0.7905096120691901,1.7908717430518628,1179596.4999999998
1.5105723084325362,1.598298235114619,1181463.5
1.870621376307966,1.3735919719941059,1165430.0
2.4092054160619014,1.2190365917751578,1173762.5000000002
2.814025386259278,0.8509856933136639,1174082.0
3.522420276927587,0.6128585062529446,1173712.9999999998
4.323176904222308,0.23641255797013372,1177306.5
4.921210862622534,-0.2859260362504834,1170385.5000000002
-4.80593734222639,-0.8507362559219622,1162712.4999999998
-4.480788291671818,-1.5196861755397073,1158145.9999999998
-4.203885511447254,-2.0121023409786964,1163080.0
-4.102765401056043,-2.932494908545067,1157229.0000000002
-4.0053224457165015,-3.7013392501769005,1164157.5
-3.873607361423179,-4.874808186100168,1171872.4999999998
-3.7652867724514927,3.9434245702147663,1166101.9999999998
-3.792937702525805,2.7476902500955447,1162584.9999999998
-3.732434097511881,1.7058973848727454,1169743.0
-3.002528270320237,1.7051322851283857,1182402.4999999998
-3.5390195279716608,1.0812426703496314,1181387.9999999998
-4.361959515403964,0.50325985415963,1165017.0
4.516157704373711,0.3068924078052504,1171250.5
3.518740206092872,0.4695838709742084,1173064.5
2.798088924764901,0.577152838845727,1177429.5
2.426750328016407,0.8982128845218007,1167873.0
1.7761858279404485,1.524238582860722,1176748.9999999998
1.4834269044132675,1.9369251275536392,1177920.5000000002
1.2860627916793987,2.6450083009247294,1162776.9999999998
1.0332293860441766,3.4976712299226875,1186772.5
0.7400758162932064,4.469795680391773,1172103.5000000002
0.5013047171135732,-4.2834703133856955,1178639.9999999998
0.5161758871049571,-3.506011954112047,1164919.0000000002
0.41150169489378996,-2.499742686217381,1183793.4999999998
0.3128270052406279,-1.9030567601514292,1183061.9999999995
0.3296464816189193,-1.0062061320508242,1177576.5000000002
0.6104392719256069,-0.1280175678589046,1175903.9999999998
0.4963102949778353,0.9008083126063049,1176545.4999999995
0.4192921703317687,1.785910930834138,1178721.0000000005
0.2949970106096522,2.814077256383296,1168177.5
